zone_name,time_15min,people_count,temperature,humidity,rain,wind_speed,date,hour,minute,day_of_week,is_weekend,is_public_holiday,holiday_name,before_holiday,after_holiday,above_2000,is_event_day,event_name,day_category,lag_1,lag_4,lag_96,lag_672,rolling_mean_1h,rolling_mean_4h,rolling_std_1h,is_sunday,hour_weekend,hour_holiday,hour_sin,hour_cos,rain_weekend,temp_weekend,is_school_holiday,day_name
Touristeninformation,2023-07-09 11:30:00,33,31.4,29,0.0,4.7,2023-07-09,11,30,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,49.0,30.0,15.0,24.0,49.5,30.0,15.86400537905439,1,11,0,0.258819045102521,-0.9659258262890682,0.0,31.4,0,Sun
Touristeninformation,2023-07-09 11:45:00,161,31.4,29,0.0,4.7,2023-07-09,11,45,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,33.0,45.0,45.0,39.0,78.5,45.0,57.16350817319268,1,11,0,0.258819045102521,-0.9659258262890682,0.0,31.4,0,Sun
Touristeninformation,2023-07-09 12:00:00,52,32.5,24,0.0,4.2,2023-07-09,12,0,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,161.0,71.0,125.0,2.0,73.75,71.0,58.761523692520655,1,12,0,1.2246467991473532e-16,-1.0,0.0,32.5,0,Sun
Touristeninformation,2023-07-09 12:15:00,14,32.5,24,0.0,4.2,2023-07-09,12,15,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,52.0,49.0,99.0,2.0,65.0,49.0,65.85337247754792,1,12,0,1.2246467991473532e-16,-1.0,0.0,32.5,0,Sun
Touristeninformation,2023-07-09 12:45:00,1,32.5,24,0.0,4.2,2023-07-09,12,45,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,14.0,33.0,42.0,17.0,57.0,33.0,72.63148995672148,1,12,0,1.2246467991473532e-16,-1.0,0.0,32.5,0,Sun
Touristeninformation,2023-07-09 13:00:00,2,32.7,24,0.0,3.5,2023-07-09,13,0,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,161.0,28.0,30.0,17.25,49.3125,23.907809045024052,1,13,0,-0.2588190451025208,-0.9659258262890683,0.0,32.7,0,Sun
Touristeninformation,2023-07-09 15:45:00,1,32.8,23,0.0,3.8,2023-07-09,15,45,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,2.0,52.0,5.0,27.0,4.5,44.8125,6.350852961085915,1,15,0,-0.7071067811865471,-0.7071067811865479,0.0,32.8,0,Sun
Touristeninformation,2023-07-09 21:45:00,1,30.6,24,0.0,1.4,2023-07-09,21,45,6,1,0,No_Holiday,0,0,0,0,No_Event,Weekend,1.0,14.0,8.0,2.0,1.25,40.25,0.5000000000004042,1,21,0,-0.7071067811865477,0.7071067811865474,0.0,30.6,0,Sun
Touristeninformation,2023-07-10 03:45:00,1,18.9,69,0.0,5.1,2023-07-10,3,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,70.0,1.0,1.25,36.8125,0.5000000000004041,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 05:45:00,2,20.4,65,0.0,5.9,2023-07-10,5,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,48.0,1.0,1.25,33.625,0.5000000000004041,0,0,0,0.9659258262890683,0.25881904510252074,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 06:30:00,2,22.8,59,0.0,4.7,2023-07-10,6,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,88.0,5.0,1.5,32.8125,0.5773502691899759,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 06:45:00,2,22.8,59,0.0,4.7,2023-07-10,6,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,133.0,1.0,1.75,29.1875,0.5000000000004042,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 07:15:00,2,25.2,54,0.0,4.8,2023-07-10,7,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,63.0,1.0,2.0,27.4375,0.0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 07:30:00,31,25.2,54,0.0,4.8,2023-07-10,7,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,2.0,39.0,1.0,9.25,26.5625,14.500000000000014,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 07:45:00,53,25.2,54,0.0,4.8,2023-07-10,7,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,31.0,2.0,81.0,2.0,22.0,25.4375,24.779023386727744,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 08:00:00,91,27.4,51,0.0,12.3,2023-07-10,8,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,53.0,2.0,57.0,2.0,44.25,28.0625,37.517773565782576,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 08:15:00,90,27.4,51,0.0,12.3,2023-07-10,8,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,91.0,2.0,90.0,1.0,66.25,31.625,29.40946559641414,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 08:30:00,88,27.4,51,0.0,12.3,2023-07-10,8,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,90.0,31.0,42.0,14.0,80.5,27.0625,18.37570860311697,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 08:45:00,26,27.4,51,0.0,12.3,2023-07-10,8,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,88.0,53.0,68.0,20.0,73.75,25.4375,31.857756773926614,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 09:00:00,22,27.6,51,0.1,13.9,2023-07-10,9,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,26.0,91.0,96.0,39.0,56.5,25.9375,37.57215280851853,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 09:15:00,87,27.6,51,0.1,13.9,2023-07-10,9,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,22.0,90.0,69.0,83.0,55.75,31.3125,36.70036330428715,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 09:30:00,141,27.6,51,0.1,13.9,2023-07-10,9,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,87.0,88.0,41.0,36.0,69.0,40.0,56.468280181591034,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 09:45:00,66,27.6,51,0.1,13.9,2023-07-10,9,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,141.0,26.0,81.0,34.0,79.0,44.0625,49.416596402423345,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 10:00:00,179,27.9,47,0.0,15.9,2023-07-10,10,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,66.0,22.0,79.0,38.0,118.25,55.1875,51.3638978271704,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 10:15:00,162,27.9,47,0.0,15.9,2023-07-10,10,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,179.0,87.0,43.0,23.0,137.0,65.25,49.81967482832461,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 10:30:00,51,27.9,47,0.0,15.9,2023-07-10,10,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,162.0,141.0,15.0,33.0,114.5,68.3125,65.32227797620043,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 10:45:00,13,27.9,47,0.0,15.9,2023-07-10,10,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,51.0,66.0,24.0,96.0,101.25,69.0,81.74910804814121,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 11:00:00,53,29.1,43,0.0,18.4,2023-07-10,11,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,13.0,179.0,29.0,67.0,69.75,72.1875,64.1943663156407,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 11:15:00,71,29.1,43,0.0,18.4,2023-07-10,11,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,53.0,162.0,19.0,48.0,47.0,76.5,24.385788210895843,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 11:30:00,54,29.1,43,0.0,18.4,2023-07-10,11,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,71.0,51.0,61.0,20.0,47.75,77.9375,24.595053703268604,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 11:45:00,127,29.1,43,0.0,18.4,2023-07-10,11,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,54.0,13.0,24.0,75.0,76.25,82.5625,34.826953163701624,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 12:00:00,18,28.6,46,0.2,9.6,2023-07-10,12,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,127.0,53.0,36.0,79.0,67.5,78.0,45.40557968649521,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 12:15:00,3,28.6,46,0.2,9.6,2023-07-10,12,15,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,18.0,71.0,1.0,63.0,50.5,72.5625,55.308227236099334,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 13:00:00,1,29.5,39,0.0,16.3,2023-07-10,13,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,54.0,1.0,78.0,37.25,67.125,60.31238126067759,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 13:30:00,2,29.5,39,0.0,16.3,2023-07-10,13,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,127.0,4.0,78.0,6.0,65.625,8.041558721209865,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 13:45:00,1,29.5,39,0.0,16.3,2023-07-10,13,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,18.0,4.0,31.0,1.75,64.3125,0.9574271077562291,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 14:30:00,7,29.6,38,0.0,15.8,2023-07-10,14,30,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,3.0,3.0,52.0,2.75,59.3125,2.8722813232689783,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 14:45:00,1,29.6,38,0.0,15.8,2023-07-10,14,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,1.0,1.0,88.0,2.75,50.5625,2.8722813232689783,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 15:00:00,1,29.5,38,0.0,16.6,2023-07-10,15,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,1.0,45.0,2.5,46.5,2.999999999999966,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 17:00:00,1,28.0,39,0.0,14.5,2023-07-10,17,0,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,87.0,2.5,35.375,2.999999999999966,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Mon
Touristeninformation,2023-07-10 19:45:00,1,24.7,52,0.0,11.3,2023-07-10,19,45,0,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,7.0,1.0,68.0,1.0,25.3125,0.0,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Mon
Touristeninformation,2023-07-11 07:30:00,14,23.9,63,0.0,6.5,2023-07-11,7,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,6.0,54.0,4.25,23.0,6.499999999999984,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 07:45:00,35,23.9,63,0.0,6.5,2023-07-11,7,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,1.0,2.0,44.0,12.75,24.375,16.049402896473538,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 08:00:00,107,26.0,53,0.0,6.2,2023-07-11,8,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,35.0,1.0,47.0,37.0,39.25,27.75,47.289005064602485,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 08:15:00,102,26.0,53,0.0,6.2,2023-07-11,8,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,107.0,1.0,35.0,169.0,64.5,29.6875,47.02127178203499,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 08:30:00,69,26.0,53,0.0,6.2,2023-07-11,8,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,102.0,14.0,45.0,135.0,78.25,30.625,33.400349299570706,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 08:45:00,139,26.0,53,0.0,6.2,2023-07-11,8,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,69.0,35.0,170.0,49.0,104.25,31.375,28.651643350193133,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 09:00:00,96,27.8,43,0.0,6.1,2023-07-11,9,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,139.0,107.0,145.0,18.0,101.5,36.25,28.827070610799144,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 09:15:00,54,27.8,43,0.0,6.1,2023-07-11,9,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,96.0,102.0,115.0,32.0,89.5,39.4375,37.29611239794303,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 09:30:00,76,27.8,43,0.0,6.1,2023-07-11,9,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,54.0,69.0,150.0,17.0,91.25,44.125,36.16052175139807,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 09:45:00,50,27.8,43,0.0,6.1,2023-07-11,9,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,76.0,139.0,88.0,45.0,69.0,47.125,21.322914122292627,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 10:00:00,105,29.0,41,0.0,7.4,2023-07-11,10,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,50.0,96.0,74.0,21.0,71.25,53.625,25.237207980810126,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 10:15:00,55,29.0,41,0.0,7.4,2023-07-11,10,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,105.0,54.0,145.0,1.0,71.5,56.625,25.0133297796728,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 10:30:00,65,29.0,41,0.0,7.4,2023-07-11,10,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,55.0,76.0,73.0,2.0,68.75,60.625,24.95829855311989,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 10:45:00,31,29.0,41,0.0,7.4,2023-07-11,10,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,65.0,50.0,64.0,11.0,64.0,62.5,30.832882879592468,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 11:00:00,17,30.4,38,0.0,8.7,2023-07-11,11,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,31.0,105.0,79.0,18.0,42.0,63.5,21.939310229205777,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 11:15:00,50,30.4,38,0.0,8.7,2023-07-11,11,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,17.0,55.0,71.0,13.0,40.75,66.5625,21.077238908357987,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 11:30:00,27,30.4,38,0.0,8.7,2023-07-11,11,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,50.0,65.0,35.0,1.0,31.25,67.375,13.817259737975053,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 11:45:00,57,30.4,38,0.0,8.7,2023-07-11,11,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,27.0,31.0,108.0,17.0,37.75,68.75,18.856917386819433,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 12:00:00,28,31.3,35,0.0,8.1,2023-07-11,12,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,57.0,17.0,146.0,9.0,40.5,63.8125,15.286159317064127,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 12:15:00,46,31.3,35,0.0,8.1,2023-07-11,12,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,28.0,50.0,249.0,121.0,39.5,60.3125,14.571661996262922,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 12:30:00,32,31.3,35,0.0,8.1,2023-07-11,12,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,46.0,27.0,66.0,45.0,40.75,58.0,13.30100246848584,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 12:45:00,35,31.3,35,0.0,8.1,2023-07-11,12,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,32.0,57.0,24.0,148.0,35.25,51.5,7.719024117939593,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 13:00:00,8,32.2,32,0.0,7.4,2023-07-11,13,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,35.0,28.0,62.0,166.0,30.25,46.0,16.007810593582114,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 13:15:00,10,32.2,32,0.0,7.4,2023-07-11,13,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,46.0,54.0,56.0,21.25,43.25,14.221462653327883,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 13:30:00,16,32.2,32,0.0,7.4,2023-07-11,13,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,32.0,1.0,117.0,17.25,39.5,12.311918344975048,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 13:45:00,17,32.2,32,0.0,7.4,2023-07-11,13,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,16.0,35.0,1.0,140.0,12.75,37.4375,4.4253060157838915,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 14:00:00,41,33.0,30,0.0,6.7,2023-07-11,14,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,17.0,8.0,2.0,177.0,21.0,33.4375,13.686976778431863,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 14:15:00,43,33.0,30,0.0,6.7,2023-07-11,14,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,41.0,10.0,1.0,68.0,29.25,32.6875,14.750706197783652,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 14:30:00,3,33.0,30,0.0,6.7,2023-07-11,14,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,43.0,16.0,1.0,183.0,26.0,28.8125,19.35630818794396,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 14:45:00,17,33.0,30,0.0,6.7,2023-07-11,14,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,17.0,1.0,69.0,26.0,27.9375,19.35630818794396,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 15:00:00,47,33.7,28,0.0,7.4,2023-07-11,15,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,17.0,41.0,1.0,123.0,27.5,29.8125,21.06339637063943,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 15:15:00,35,33.7,28,0.0,7.4,2023-07-11,15,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,47.0,43.0,5.0,29.0,25.5,28.875,19.416487838947592,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 15:30:00,32,33.7,28,0.0,7.4,2023-07-11,15,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,35.0,3.0,9.0,36.0,32.75,29.1875,12.338962679253052,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 15:45:00,7,33.7,28,0.0,7.4,2023-07-11,15,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,32.0,17.0,5.0,50.0,30.25,26.0625,16.800297616411434,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 16:00:00,1,33.7,26,0.0,11.2,2023-07-11,16,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,47.0,1.0,70.0,18.75,24.375,17.25060385416502,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 16:30:00,1,33.7,26,0.0,11.2,2023-07-11,16,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,35.0,1.0,57.0,10.25,21.5625,14.773286702694147,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
Touristeninformation,2023-07-11 20:15:00,1,25.4,57,0.0,3.3,2023-07-11,20,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,32.0,1.0,179.0,2.5,19.625,2.9999999999999494,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Touristeninformation,2023-07-12 02:15:00,1,19.9,83,0.3,13.1,2023-07-12,2,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,7.0,1.0,69.0,1.0,17.5,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Touristeninformation,2023-07-12 06:00:00,1,21.9,72,0.0,10.2,2023-07-12,6,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,1.0,74.0,1.0,17.0625,0.0,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
